sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
780,1,this,0.8,176.6,176.6,252.0,0.6
780,2,video,2.8,143.2,239.2,743.6,0.8
780,3,out,0.8,63.2,63.2,149.6,0.4
780,4,--,0.6,101.4,101.4,161.4,0.4
780,5,president,1.8,131.4,151.4,363.0,0.8
780,6,obama,0.4,52.6,52.6,52.6,0.4
780,7,at,0.2,36.6,36.6,36.6,0.2
780,8,the,0.6,182.6,449.4,182.6,0.6
780,9,white,0.6,141.2,141.2,141.2,0.6
780,10,house,0.8,146.8,146.8,202.8,0.6
780,11,correspondents',2.2,230.4,306.0,474.8,1.0
780,12,dinner,1.0,165.0,165.0,187.0,0.8
780,13,http,0.8,94.6,1209.2,130.0,0.6
780,14,//bit.ly/imxum<EOS>,3.4,205.0,2112.2,718.2,1.0
781,0,Time,1.0,119.4,119.4,566.2,0.4
781,1,warner's,2.2,155.6,218.8,448.6,1.0
781,2,hd,1.0,248.0,248.0,488.2,0.6
781,3,line,1.4,220.2,271.0,333.6,0.8
781,4,up,1.6,123.2,501.4,258.6,0.6
781,5,is,1.0,361.2,699.2,390.0,0.8
781,6,crap.<EOS>,0.4,134.0,778.2,134.0,0.4
782,0,Rt,0.2,35.4,35.4,35.4,0.2
782,1,@mashable,2.8,197.4,290.8,651.6,1.0
782,2,five,0.2,55.2,55.2,55.2,0.2
782,3,things,2.6,167.4,334.0,563.4,1.0
782,4,wolfram,1.8,248.0,330.6,404.2,1.0
782,5,alpha,1.6,160.8,411.4,301.4,0.8
782,6,does,1.0,208.6,208.6,267.2,0.8
782,7,better,2.0,228.0,459.6,555.2,0.8
782,8,(and,0.6,123.4,186.0,123.4,0.6
782,9,vastly,1.4,280.0,305.4,391.2,1.0
782,10,different),2.0,223.4,246.0,446.4,1.0
782,11,than,1.6,299.4,605.4,472.0,1.0
782,12,google,0.4,98.0,373.2,98.0,0.4
782,13,-,0.0,0.0,0.0,0.0,0.0
782,14,http,1.0,143.4,536.0,235.2,0.6
782,15,//bit.ly/6nsn<EOS>,2.2,185.0,3757.4,651.6,1.0
783,0,Needs,1.6,113.8,113.8,380.6,0.8
783,1,someone,2.8,249.2,325.6,628.8,1.0
783,2,to,0.0,0.0,0.0,0.0,0.0
783,3,explain,0.6,90.2,90.2,126.2,0.4
783,4,lambda,1.4,168.0,199.4,299.4,0.8
783,5,calculus,1.6,187.2,259.8,293.8,1.0
783,6,to,0.8,103.4,480.6,136.2,0.6
783,7,him!,1.4,377.0,1432.8,517.2,1.0
783,8,(<EOS>,0.0,0.0,0.0,0.0,0.0
784,0,Fuck,1.0,395.8,411.8,411.8,0.8
784,1,no,0.8,186.2,205.6,205.6,0.6
784,2,internet,2.6,206.4,270.0,585.6,1.0
784,3,damn,2.2,173.6,317.6,402.4,1.0
784,4,time,1.0,140.0,292.6,231.4,0.6
784,5,warner!<EOS>,1.6,304.6,1583.4,503.4,0.8
785,0,"""the",2.4,37.8,101.4,298.0,0.4
785,1,republican,2.4,217.8,494.4,657.0,1.0
785,2,party,0.8,118.0,118.0,155.4,0.6
785,3,is,0.4,69.2,149.0,69.2,0.4
785,4,a,0.2,51.4,51.4,51.4,0.2
785,5,bunch,0.6,108.8,108.8,148.2,0.4
785,6,of,0.0,0.0,0.0,0.0,0.0
785,7,anti-abortion,2.0,119.8,162.6,381.2,0.6
785,8,zealots,0.8,216.0,330.0,216.0,0.8
785,9,who,0.4,92.6,92.6,92.6,0.4
785,10,couldn't,1.6,214.6,214.6,417.2,1.0
785,11,draw,1.4,286.6,343.8,417.2,1.0
785,12,flies,1.4,422.0,625.6,511.4,1.0
785,13,to,0.2,41.4,41.4,41.4,0.2
785,14,a,0.0,0.0,0.0,0.0,0.0
785,15,"dump.""",1.0,135.4,266.2,304.2,0.6
785,16,--,0.6,99.0,245.8,99.0,0.6
785,17,neal,0.6,214.0,363.4,214.0,0.6
785,18,boortz,2.0,188.0,509.2,682.4,0.8
785,19,(just,0.6,100.6,100.6,188.6,0.4
785,20,"now,",2.0,138.6,695.2,335.2,1.0
785,21,on,0.2,32.8,32.8,32.8,0.2
785,22,the,0.8,166.0,310.4,212.8,0.6
785,23,radio)<EOS>,1.2,99.4,2574.2,324.6,0.4
786,0,The,0.8,83.8,83.8,153.0,0.4
786,1,ever,1.6,231.0,316.2,812.2,0.8
786,2,amazing,2.4,320.6,426.6,687.8,1.0
786,3,psyop,2.0,120.8,120.8,406.0,0.6
786,4,and,0.4,34.6,34.6,73.4,0.2
786,5,goodby,0.6,83.4,110.8,110.8,0.4
786,6,silverstein,2.6,160.0,184.6,558.4,0.8
786,7,&,0.2,56.6,56.6,56.6,0.2
786,8,partners,2.6,300.8,300.8,732.6,1.0
786,9,for,1.6,292.0,646.0,503.4,1.0
786,10,hp!,0.6,303.4,303.4,303.4,0.6
786,11,http,0.8,198.6,198.6,251.2,0.6
786,12,//bit.ly/g2ru8,1.6,144.0,144.0,405.2,0.6
786,13,have,0.8,90.6,90.6,197.2,0.4
786,14,to,0.8,61.4,61.4,176.6,0.4
786,15,go,1.0,160.0,160.0,270.8,0.6
786,16,play,3.4,152.6,914.8,680.4,1.0
786,17,with,2.0,131.4,131.4,471.2,0.6
786,18,after,1.8,251.6,445.0,519.0,1.0
786,19,effects,3.0,335.8,932.8,1164.2,0.8
786,20,now!<EOS>,5.0,296.8,8380.0,1740.2,1.0
787,0,Gonna,2.8,124.6,244.4,866.2,0.8
787,1,go,1.4,186.4,437.6,279.6,0.8
787,2,see,1.2,200.6,475.0,297.4,0.8
787,3,bobby,2.0,203.4,367.2,455.0,0.8
787,4,flay,1.4,177.2,177.2,218.4,1.0
787,5,2moro,2.2,200.4,389.0,384.4,0.8
787,6,at,0.0,0.0,0.0,0.0,0.0
787,7,shoreline.,1.6,292.4,694.6,467.6,1.0
787,8,eat,0.6,90.0,611.4,165.2,0.4
787,9,and,1.2,219.8,219.8,301.8,0.8
787,10,drink.,0.8,147.0,147.0,147.0,0.8
787,11,gonna,2.2,293.8,605.2,528.6,1.0
787,12,be,1.2,184.6,1166.2,309.2,0.8
787,13,good.<EOS>,0.2,47.4,192.0,47.4,0.2
788,0,I'm,1.2,46.6,105.0,207.6,0.4
788,1,itchy,1.4,272.0,272.0,379.2,0.8
788,2,and,0.8,236.0,448.6,236.0,0.8
788,3,miserable!<EOS>,2.0,402.8,1309.2,682.2,1.0
789,0,Going,2.0,124.6,124.6,647.4,0.6
789,1,to,1.2,241.4,241.4,356.6,0.8
789,2,the,1.0,193.2,317.4,289.8,0.8
789,3,dentist,2.2,212.4,227.8,571.0,1.0
789,4,later.,3.6,441.2,2470.6,960.6,1.0
789,5,|<EOS>,0.2,20.0,88.6,20.0,0.2
790,0,Excited,1.6,334.6,334.6,671.4,1.0
790,1,about,1.4,161.4,161.4,340.6,0.8
790,2,seeing,1.0,178.8,208.2,244.0,0.8
790,3,bobby,1.8,188.0,218.8,354.8,1.0
790,4,flay,0.8,117.4,117.4,182.8,0.6
790,5,and,0.2,17.4,17.4,17.4,0.2
790,6,guy,0.8,99.2,99.2,215.8,0.4
790,7,fieri,1.2,330.2,330.2,364.8,1.0
790,8,tomorrow,1.8,224.4,224.4,396.2,1.0
790,9,at,0.2,58.8,58.8,58.8,0.2
790,10,the,0.4,83.4,83.4,83.4,0.4
790,11,great,1.2,187.2,221.8,221.8,0.8
790,12,american,1.2,202.0,202.0,301.2,0.8
790,13,food,1.0,231.4,433.4,274.0,0.8
790,14,&,0.0,0.0,0.0,0.0,0.0
790,15,music,1.6,216.8,1436.6,548.2,0.8
790,16,fest!<EOS>,0.8,323.2,1475.6,344.4,0.6
791,0,As,0.0,0.0,0.0,0.0,0.0
791,1,u,0.4,73.4,73.4,214.6,0.2
791,2,may,1.2,341.4,363.4,363.4,1.0
791,3,have,0.8,124.6,208.0,154.6,0.6
791,4,"noticed,",1.4,202.2,202.2,424.6,0.8
791,5,not,0.0,0.0,0.0,0.0,0.0
791,6,too,1.6,155.2,185.6,229.6,1.0
791,7,happy,1.0,113.4,299.0,164.0,0.6
791,8,about,1.4,189.8,227.8,263.8,1.0
791,9,the,0.8,80.0,80.0,175.2,0.4
791,10,gm,0.8,120.0,254.0,152.0,0.6
791,11,"situation,",1.2,226.4,226.4,337.2,0.8
791,12,nor,0.6,241.4,241.4,298.6,0.4
791,13,"aig,",1.6,363.4,482.4,460.8,1.0
791,14,"lehman,",1.0,198.0,198.0,315.2,0.6
791,15,et,1.0,234.6,1998.0,256.0,0.8
791,16,al<EOS>,0.0,0.0,0.0,0.0,0.0
792,0,Luke,0.2,26.6,26.6,26.6,0.2
792,1,and,0.8,109.4,204.6,178.0,0.6
792,2,i,0.4,84.6,84.6,84.6,0.4
792,3,got,1.0,80.8,80.8,286.8,0.4
792,4,stopped,2.0,367.2,435.8,619.2,1.0
792,5,walking,1.0,61.4,145.4,225.8,0.4
792,6,out,0.2,46.6,46.6,46.6,0.2
792,7,of,0.4,89.4,89.4,89.4,0.4
792,8,safeway,1.4,177.8,221.8,286.6,1.0
792,9,and,0.0,0.0,0.0,0.0,0.0
792,10,asked,1.8,331.4,358.6,502.4,1.0
792,11,to,0.0,0.0,0.0,0.0,0.0
792,12,empty,1.2,219.2,319.0,275.8,1.0
792,13,our,0.2,54.6,54.6,54.6,0.2
792,14,pockets,2.0,188.4,509.2,330.4,1.0
792,15,and,1.4,190.6,321.2,301.4,0.8
792,16,lift,0.0,0.0,0.0,0.0,0.0
792,17,our,0.6,79.2,79.2,124.0,0.4
792,18,shirts.,1.8,221.4,375.2,490.8,0.6
792,19,how,0.8,104.6,104.6,192.0,0.4
792,20,jacked,1.4,216.8,216.8,466.8,0.8
792,21,up,1.2,271.4,604.0,322.4,0.8
792,22,is,0.4,41.2,201.2,145.8,0.2
792,23,that?<EOS>,1.6,143.2,3092.0,552.6,0.4
793,0,@sklososky,1.8,104.0,150.2,361.0,0.6
793,1,thanks,0.6,61.2,92.6,92.6,0.4
793,2,so,0.4,59.2,59.2,99.8,0.2
793,3,much!!!,0.2,17.2,55.2,17.2,0.2
793,4,...from,0.6,41.8,77.8,77.8,0.4
793,5,one,0.8,106.8,106.8,153.4,0.4
793,6,of,0.4,20.8,108.0,61.4,0.2
793,7,your,0.6,124.4,124.4,124.4,0.6
793,8,*very*,0.6,102.8,102.8,167.4,0.4
793,9,happy,1.2,138.4,164.4,263.8,0.6
793,10,kindle2,1.6,120.8,152.2,300.2,0.6
793,11,winners,1.0,168.0,517.2,224.6,0.8
793,12,;,0.0,0.0,0.0,0.0,0.0
793,13,),0.2,50.6,243.8,50.6,0.2
793,14,i,0.0,0.0,0.0,0.0,0.0
793,15,was,0.8,102.4,102.4,174.4,0.6
793,16,so,0.2,44.0,44.0,44.0,0.2
793,17,"surprised,",1.8,268.0,424.6,487.8,0.8
793,18,fabulous.,1.4,218.2,218.2,337.0,0.8
793,19,thank,0.8,91.0,91.0,152.4,0.6
793,20,you!,1.2,168.6,168.6,293.2,0.8
793,21,"best,",1.2,208.6,509.8,418.4,0.8
793,22,kathleen<EOS>,2.0,132.6,1910.0,520.6,0.6
794,0,Getting,2.4,242.6,242.6,596.2,1.0
794,1,ready,1.8,215.8,287.6,333.6,1.0
794,2,to,0.8,82.8,258.0,200.0,0.4
794,3,test,1.6,156.6,437.8,324.4,0.8
794,4,out,0.6,109.4,109.4,140.8,0.4
794,5,some,0.6,45.4,45.4,80.0,0.4
794,6,burger,0.8,136.6,136.6,187.2,0.6
794,7,receipes,1.4,248.6,278.0,392.6,1.0
794,8,this,0.4,72.0,72.0,128.8,0.2
794,9,weekend.,1.4,262.2,500.8,342.8,1.0
794,10,bobby,1.2,170.0,187.2,267.0,0.8
794,11,flay,0.4,107.4,107.4,107.4,0.4
794,12,has,0.8,187.4,602.0,187.4,0.8
794,13,some,0.8,208.0,208.0,208.0,0.8
794,14,great,0.4,58.0,58.0,58.0,0.4
794,15,receipes,1.2,166.6,283.2,358.6,0.6
794,16,to,0.6,130.2,130.2,130.2,0.6
794,17,try.,1.2,103.6,1035.6,205.6,0.6
794,18,thanks,1.8,253.2,1033.2,457.6,0.8
794,19,bobby.<EOS>,1.4,88.6,2181.8,388.8,0.4
795,0,Goodby,2.4,196.0,218.0,552.0,1.0
795,1,silverstein,3.4,205.0,469.0,765.2,1.0
795,2,agency,2.8,103.8,201.6,549.8,0.8
795,3,new,0.4,46.0,88.8,83.2,0.2
795,4,site!,2.4,262.0,587.4,733.4,1.0
795,5,http,0.4,36.8,36.8,78.8,0.2
795,6,//www.goodbysilverstein.com/,3.8,247.6,1676.2,925.8,1.0
795,7,great!<EOS>,1.6,420.0,1716.8,644.0,0.8
796,0,@,0.0,0.0,0.0,0.0,0.0
796,1,safeway.,2.6,149.8,336.4,878.2,1.0
796,2,place,2.2,372.8,499.4,687.6,0.8
796,3,is,0.4,71.4,154.0,71.4,0.4
796,4,a,0.2,47.4,47.4,47.4,0.2
796,5,nightmare,1.8,117.4,117.4,348.4,0.8
796,6,right,1.4,249.2,265.2,309.2,1.0
796,7,now.,1.0,159.4,277.6,199.4,0.8
796,8,bumming.<EOS>,1.2,356.6,1508.6,397.8,1.0
797,0,http,0.4,84.6,84.6,84.6,0.4
797,1,//bit.ly/xc3c8Ahh,3.8,246.4,502.4,990.2,1.0
797,2,yes,2.2,346.0,346.0,771.2,0.8
797,3,lol,1.4,51.4,217.2,183.0,0.4
797,4,ima,2.8,264.2,336.2,786.6,0.8
797,5,tell,1.2,278.4,640.4,318.4,1.0
797,6,my,1.0,294.6,429.4,432.2,0.6
797,7,hubby,1.2,215.2,251.2,303.2,0.8
797,8,to,0.4,68.0,102.0,68.0,0.4
797,9,go,1.0,314.0,348.0,348.0,0.8
797,10,get,0.8,98.0,98.0,188.6,0.4
797,11,me,1.2,223.4,1060.6,324.8,0.8
797,12,sum,1.4,171.0,251.6,260.8,1.0
797,13,mcdonalds,1.8,248.6,2351.0,489.8,0.8
797,14,=]<EOS>,0.6,139.2,1032.6,139.2,0.6
798,0,History,2.0,352.8,376.2,619.6,1.0
798,1,exam,1.4,166.6,235.2,355.2,0.8
798,2,studying,2.0,236.0,448.0,503.2,1.0
798,3,ugh<EOS>,1.6,213.0,991.4,380.0,0.8
799,0,We,0.0,0.0,0.0,0.0,0.0
799,1,went,1.2,111.4,111.4,259.4,0.8
799,2,to,0.6,268.8,268.8,268.8,0.6
799,3,stanford,1.8,116.2,116.2,355.8,0.8
799,4,university,0.4,16.6,16.6,67.8,0.2
799,5,today.,1.2,104.0,104.0,264.0,0.6
799,6,got,0.2,17.4,17.4,17.4,0.2
799,7,a,0.2,31.4,31.4,31.4,0.2
799,8,tour.,1.0,128.0,218.6,195.4,0.6
799,9,made,0.6,133.2,133.2,133.2,0.6
799,10,me,0.4,120.0,120.0,120.0,0.4
799,11,want,1.0,161.4,161.4,222.6,0.8
799,12,to,0.6,77.4,143.4,111.4,0.4
799,13,go,0.6,148.0,148.0,148.0,0.6
799,14,back,0.6,111.4,111.4,111.4,0.6
799,15,to,0.8,94.8,153.2,122.0,0.6
799,16,college.,1.0,109.4,142.6,169.4,0.6
799,17,it's,0.2,24.6,24.6,24.6,0.2
799,18,also,1.4,93.2,93.2,229.6,0.8
799,19,decided,2.4,158.6,673.4,943.4,1.0
799,20,all,1.0,144.0,205.4,247.2,0.6
799,21,of,0.4,242.6,430.0,242.6,0.4
799,22,our,0.6,139.4,233.4,201.4,0.4
799,23,kids,0.4,90.0,168.8,90.0,0.4
799,24,will,1.4,114.8,383.6,273.4,0.8
799,25,go,0.8,90.0,464.8,133.2,0.6
799,26,there.<EOS>,2.0,104.0,3232.0,677.8,0.4
800,0,@,0.0,0.0,0.0,0.0,0.0
800,1,atebits,1.8,135.4,135.4,396.2,0.6
800,2,i,0.4,80.6,143.4,80.6,0.4
800,3,just,0.6,71.8,115.8,115.8,0.4
800,4,finished,1.6,255.6,278.2,451.0,0.8
800,5,watching,1.4,152.2,235.6,202.2,0.8
800,6,your,1.2,147.8,147.8,210.4,0.8
800,7,stanford,2.0,235.8,407.8,408.6,1.0
800,8,iphone,1.2,366.6,366.6,439.2,1.0
800,9,class,1.0,232.6,232.6,253.2,0.8
800,10,session.,1.2,165.6,231.6,258.4,0.8
800,11,i,0.0,0.0,0.0,0.0,0.0
800,12,really,1.0,286.4,543.2,286.4,1.0
800,13,appreciate,1.6,258.6,730.4,311.8,1.0
800,14,it.,0.0,0.0,0.0,0.0,0.0
800,15,you,0.2,92.0,236.8,92.0,0.2
800,16,rock!<EOS>,2.0,280.0,844.0,626.6,0.6
801,0,The,0.2,108.0,108.0,108.0,0.2
801,1,times,2.2,193.0,285.6,539.4,1.0
801,2,of,0.2,33.2,141.2,33.2,0.2
801,3,india,1.8,130.2,199.4,315.8,0.8
801,4,the,0.2,33.4,33.4,33.4,0.2
801,5,wonder,3.0,169.8,169.8,525.6,1.0
801,6,that,0.8,165.2,189.2,189.2,0.6
801,7,is,1.2,237.2,237.2,471.8,0.8
801,8,india's,2.0,215.4,986.8,547.0,1.0
801,9,election.,2.4,179.2,535.8,488.6,1.0
801,10,http,0.6,149.2,683.6,222.0,0.4
801,11,//bit.ly/p7u1h<EOS>,0.6,127.2,739.4,127.2,0.6
802,0,Prettiest,2.0,532.4,591.0,942.8,1.0
802,1,insects,2.2,224.6,331.6,454.4,1.0
802,2,ever,1.2,189.6,189.6,283.0,0.8
802,3,-,0.2,20.6,20.6,20.6,0.2
802,4,pink,1.2,176.0,176.0,220.6,0.8
802,5,katydids,1.6,251.4,630.0,494.6,0.8
802,6,http,0.0,0.0,0.0,0.0,0.0
802,7,//bit.ly/2upw2p@pitts<EOS>,1.4,195.2,1234.8,339.2,0.8
803,0,tock,1.6,320.2,320.2,622.8,0.6
803,1,$gm,2.4,222.8,467.4,530.0,0.8
803,2,good,1.6,283.4,435.4,413.4,1.0
803,3,riddance.,3.2,189.2,392.6,667.2,1.0
803,4,sad,2.0,132.6,627.8,399.0,0.6
803,5,though.<EOS>,3.8,310.2,2593.6,1050.6,1.0
804,0,Just,1.0,46.6,186.6,186.6,0.4
804,1,got,1.8,203.2,203.2,393.2,0.8
804,2,back,1.8,168.0,319.4,314.6,1.0
804,3,from,0.6,102.6,102.6,102.6,0.6
804,4,the,0.4,51.4,74.8,51.4,0.4
804,5,movies.,1.2,116.6,211.8,216.2,0.6
804,6,went,1.0,108.0,123.4,147.4,0.6
804,7,to,0.2,39.2,39.2,39.2,0.2
804,8,see,0.8,150.0,370.0,226.4,0.4
804,9,the,0.2,30.0,30.0,30.0,0.2
804,10,new,0.6,106.0,106.0,106.0,0.6
804,11,night,1.0,216.6,280.6,216.6,1.0
804,12,at,0.4,46.6,46.6,46.6,0.4
804,13,the,0.4,105.4,522.0,105.4,0.4
804,14,museum,0.6,84.8,84.8,84.8,0.6
804,15,with,0.6,104.0,104.0,104.0,0.6
804,16,rachel.,1.0,230.0,416.6,230.0,1.0
804,17,it,0.0,0.0,0.0,0.0,0.0
804,18,was,0.8,325.4,542.4,347.4,0.6
804,19,good<EOS>,1.8,200.6,1361.0,716.4,0.4
805,0,@ambcharlesfield,2.2,225.4,267.4,484.4,1.0
805,1,lol.,1.0,157.2,157.2,208.6,0.8
805,2,ah,0.4,154.0,171.4,154.0,0.4
805,3,my,1.4,196.0,196.0,340.0,0.8
805,4,skin,0.8,105.4,283.4,160.8,0.4
805,5,is,0.6,108.6,141.2,108.6,0.6
805,6,itchy,1.8,168.0,168.0,335.2,1.0
805,7,(,0.4,84.6,113.2,84.6,0.4
805,8,damn,2.6,199.4,312.0,543.6,0.8
805,9,lawnmowing.<EOS>,3.2,262.6,2051.6,906.4,0.8
806,0,Safeway,2.4,171.2,194.6,747.8,0.8
806,1,is,1.0,117.2,136.4,265.2,0.6
806,2,very,2.0,148.2,455.4,510.6,0.8
806,3,rock,2.2,162.2,502.2,538.4,0.8
806,4,n,0.2,15.2,15.2,15.2,0.2
806,5,roll,2.2,206.0,652.0,520.2,0.8
806,6,tonight<EOS>,0.8,172.8,1504.2,172.8,0.8
807,0,Only,0.8,205.8,205.8,330.6,0.6
807,1,one,2.0,139.8,308.6,496.4,0.6
807,2,exam,0.8,206.0,306.0,206.0,0.8
807,3,"left,",0.8,119.6,119.6,152.2,0.6
807,4,and,0.6,99.2,99.2,99.2,0.6
807,5,i,0.4,15.4,15.4,54.6,0.2
807,6,am,0.4,95.4,95.4,95.4,0.4
807,7,so,0.4,47.4,47.4,165.4,0.2
807,8,happy,1.8,187.0,353.6,288.2,1.0
807,9,for,0.8,142.0,606.0,160.0,0.6
807,10,it,0.8,172.4,718.2,238.4,0.6
807,11,d<EOS>,0.0,0.0,0.0,0.0,0.0
808,0,@springsingfiend,1.2,284.6,284.6,319.2,1.0
808,1,@dvyers,0.2,20.6,20.6,20.6,0.2
808,2,@sethdaggett,1.4,84.6,116.6,246.4,0.6
808,3,@jlshack,1.4,92.0,92.0,316.8,0.4
808,4,at&t,0.2,64.0,64.0,64.0,0.2
808,5,dropped,1.8,192.4,267.4,391.4,0.8
808,6,the,0.4,106.6,106.6,106.6,0.4
808,7,ball,1.2,180.8,267.6,258.2,0.8
808,8,and,0.4,61.2,61.2,61.2,0.4
808,9,isn't,1.0,138.2,138.2,180.8,0.8
808,10,supporting,1.4,241.4,808.0,362.2,1.0
808,11,crap,1.0,114.4,260.4,194.4,0.6
808,12,with,0.8,125.2,145.8,145.8,0.6
808,13,the,0.4,89.2,89.2,133.8,0.2
808,14,new,1.4,119.8,161.8,251.4,0.8
808,15,iphone,0.8,124.0,213.2,197.2,0.4
808,16,3.0...,0.6,113.2,113.2,149.2,0.4
808,17,fail,1.2,167.0,167.0,292.4,0.8
808,18,#att,2.6,214.8,836.0,1054.6,0.8
808,19,sucks!!!<EOS>,1.6,311.8,3157.0,725.8,0.8
809,0,Higher,1.6,225.6,243.0,541.6,0.8
809,1,physics,1.4,182.2,479.2,279.6,1.0
809,2,exam,0.8,164.8,164.8,164.8,0.8
809,3,"tommorow,",0.8,118.8,228.8,118.8,0.8
809,4,not,0.2,48.0,48.0,48.0,0.2
809,5,lookin,2.0,262.0,425.8,410.6,1.0
809,6,forward,1.8,150.8,325.0,382.6,0.8
809,7,to,0.2,81.4,160.6,81.4,0.2
809,8,it,0.4,154.6,518.6,154.6,0.4
809,9,much,0.6,142.8,590.8,178.8,0.4
809,10,(<EOS>,0.2,72.0,103.4,72.0,0.2
810,0,My,1.0,224.0,255.4,294.0,0.6
810,1,exam,1.6,99.2,99.2,432.4,0.6
810,2,went,2.2,287.2,469.2,581.8,1.0
810,3,good.,0.8,80.8,134.8,135.0,0.4
810,4,@helloleonie,2.6,128.0,404.0,662.6,0.6
810,5,your,1.0,174.4,205.8,310.4,0.6
810,6,prayers,2.4,245.4,436.8,656.8,0.8
810,7,worked,1.6,337.2,2321.4,570.2,1.0
810,8,(<EOS>,0.4,59.4,246.8,246.8,0.2
811,0,Is,0.2,54.0,54.0,54.0,0.2
811,1,studing,2.8,151.2,151.2,713.6,1.0
811,2,math,1.0,218.0,514.0,256.8,0.8
811,3,;),2.0,258.6,404.6,384.8,1.0
811,4,tomorrow,3.4,142.0,169.4,578.6,1.0
811,5,exam,2.2,171.4,366.0,362.8,1.0
811,6,and,0.2,46.0,46.0,46.0,0.2
811,7,dentist,3.0,373.4,1443.0,742.2,1.0
811,8,)<EOS>,0.6,205.4,1089.4,205.4,0.6
812,0,Dear,1.2,85.2,144.6,200.0,0.4
812,1,"nike,",1.0,170.0,250.0,208.6,0.8
812,2,stop,1.0,170.2,248.8,210.8,0.8
812,3,with,0.4,37.4,137.4,81.4,0.2
812,4,the,1.0,132.6,155.8,155.8,0.8
812,5,flywire.,1.0,152.6,194.6,201.4,0.8
812,6,that,0.6,87.4,136.2,125.4,0.4
812,7,shit,2.0,328.4,366.4,509.8,1.0
812,8,is,0.6,178.0,209.4,178.0,0.6
812,9,a,0.2,40.8,40.8,40.8,0.2
812,10,waste,1.6,212.6,255.8,350.4,1.0
812,11,of,0.6,124.0,214.6,124.0,0.6
812,12,science.,2.0,247.0,503.0,481.4,1.0
812,13,and,0.2,45.4,97.4,45.4,0.2
812,14,ugly.,1.6,321.0,712.0,481.6,1.0
812,15,"love,",1.0,75.4,686.8,249.4,0.4
812,16,@vincentx24x<EOS>,1.0,176.6,1251.4,347.8,0.4
813,0,Night,1.4,128.8,128.8,348.0,1.0
813,1,at,1.0,135.2,283.2,329.8,0.6
813,2,the,0.8,155.4,218.2,155.4,0.8
813,3,"museum,",0.6,117.4,173.4,117.4,0.6
813,4,wolverine,1.2,165.4,165.4,267.4,0.8
813,5,and,0.4,83.2,83.2,83.2,0.4
813,6,junk,1.0,261.8,261.8,261.8,1.0
813,7,food,0.8,140.6,140.6,168.6,0.6
813,8,-,0.2,34.6,34.6,34.6,0.2
813,9,perfect,2.8,353.0,577.2,953.2,1.0
813,10,monday!<EOS>,1.0,256.0,1618.0,314.0,0.8
814,0,I'm,0.0,0.0,0.0,0.0,0.0
814,1,really,1.6,205.2,229.2,339.8,0.8
814,2,loving,1.8,177.2,212.4,338.8,1.0
814,3,the,0.6,130.8,194.2,130.8,0.6
814,4,new,0.6,100.6,100.6,136.0,0.4
814,5,search,0.4,92.6,92.6,92.6,0.4
814,6,site,0.2,72.6,72.6,72.6,0.2
814,7,wolfram/alpha.,0.8,103.8,253.8,135.8,0.6
814,8,makes,1.2,187.6,187.6,261.6,0.8
814,9,google,1.0,119.8,135.8,135.8,0.8
814,10,seem,1.2,194.2,194.2,316.2,0.8
814,11,so,0.2,52.0,142.2,52.0,0.2
814,12,...,0.6,76.6,272.8,118.0,0.4
814,13,quaint.,1.0,149.4,302.2,196.6,0.8
814,14,http,0.4,88.4,88.4,88.4,0.4
814,15,//www72.wolframalpha.com/<EOS>,3.4,128.8,2157.0,868.8,0.6
815,0,@defsounds,2.6,261.4,399.4,696.8,1.0
815,1,wtf,1.6,148.0,290.6,293.0,0.8
815,2,is,0.0,0.0,0.0,0.0,0.0
815,3,the,1.2,143.4,188.0,188.0,0.8
815,4,point,1.4,64.6,195.8,204.0,0.4
815,5,of,0.6,78.6,94.6,94.6,0.4
815,6,deleting,1.2,152.4,178.4,380.8,0.6
815,7,tweets,0.8,112.8,112.8,178.2,0.4
815,8,if,0.8,58.0,273.4,108.2,0.4
815,9,they,0.6,122.4,122.4,175.8,0.4
815,10,can,0.8,145.4,166.8,166.8,0.6
815,11,still,0.8,140.0,140.0,184.0,0.6
815,12,be,0.4,87.4,87.4,87.4,0.4
815,13,found,1.2,122.2,139.0,175.8,0.8
815,14,in,0.2,44.0,44.0,44.0,0.2
815,15,summize,2.0,217.2,820.0,582.2,1.0
815,16,and,0.6,49.8,177.8,73.8,0.4
815,17,searches?,2.2,202.0,630.6,579.8,0.8
815,18,"twitter,",1.2,138.4,285.6,254.2,0.6
815,19,please,1.6,119.4,163.4,264.8,0.8
815,20,fix,0.8,105.4,105.4,179.4,0.6
815,21,that.,1.2,113.2,217.4,283.8,0.6
815,22,thanks,2.2,168.8,168.8,530.8,0.6
815,23,and,1.4,162.8,1572.4,398.6,0.8
815,24,bye<EOS>,1.4,166.8,2443.0,416.8,0.4
816,0,#wolfram,3.2,125.8,159.6,655.6,0.8
816,1,alpha,1.2,105.4,310.2,192.6,0.6
816,2,sucks!,1.2,109.8,146.0,266.6,0.6
816,3,even,0.8,158.6,158.6,176.6,0.6
816,4,for,0.4,40.6,40.6,40.6,0.4
816,5,researchers,1.6,108.2,108.2,332.8,0.6
816,6,the,0.0,0.0,0.0,0.0,0.0
816,7,information,1.2,135.4,350.2,236.2,0.6
816,8,provided,1.2,207.4,207.4,339.2,0.8
816,9,is,0.0,0.0,0.0,0.0,0.0
